Title,Content,Number of Words,Category,Date Published,Link
"
      Nearly 8 million driver license numbers and passport numbers stolen in Australia
    ","Digital payments and lending firm Latitude Holdings said on Monday that 7.9 million Australian and New Zealand driver license numbers were stolen in a large-scale information theft on March 16. Apart from the driver licence numbers stolen, the Australian fintech firm also identified about 53,000 passport numbers were stolen, and fewer than 100 customers had a monthly financial statement stolen. A further 6.1 million records dating back to at least 2005 were also stolen, the Melbourne-based company said, adding that customers who choose to replace their stolen ID document will be reimbursed. “We are rectifying platforms impacted in the attack and have implemented additional security monitoring as we return to operations in the coming days,” said CEO Ahmed Fahour in a statement. Latitude’s stock fell 2.5% to 1.18 Australian dollars (about $0.78), with shares having dropped by about 2.1% since the company reported the incident on March 16. “Whenever investors hear of a ‘data breach,’ they tend to assume the worst … it seems much of the doom and gloom was priced in two weeks ago when news of the cyberattack first broke,” said Matt Simpson, senior market analyst at City Index. The current level does not make it a strong buy, but “investors clearly saw 1 Australian dollar as a decent level for a punt,” he added. The firm, which provides consumer finance services to major Australian retailers Harvey Norman and JB Hi-Fi, alerted last week that it had unearthed further evidence of information theft. Several Australian firms have reported cyberattacks over the past few months, and experts say this is due to an understaffed cybersecurity industry in the country. Last year, some of Australia’s largest companies reported data breaches, prompting authorities to step up efforts to bolster cybersecurity and implement stricter data-sharing rules to prevent breaches in the future. Earlier this month, Latitude took its platform offline and said the Australian Federal Police and the Australian Cyber Security Centre were looking into the attack. ",326,australia,2023-03-26,https://www.cnn.com/2023/03/26/australia/latitude-group-information-theft-intl-hnk/index.html
"
      Question revealed for Australia’s first referendum in 24 years
    ","Australians have learned the question they’ll be asked later this year in the country’s first referendum in 24 years, a vote deemed so significant that the Prime Minister paused to gather his emotions Thursday as he announced the details. On a date to be set, Australians will be asked whether the nation’s Indigenous peoples, which make up 3.2% of the population, should be recognized in the Constitution. Australian Prime Minister Anthony Albanese announced the question during a news conference: “A proposed law to alter the constitution to recognize the First Peoples of Australia by establishing an Aboriginal and Torres Strait Islander voice. Do you approve this proposed alteration?” “That’s the question before the Australian people, nothing more, but nothing less,” said an emotional Albanese, who paused for a few seconds mid-sentence as he thanked Indigenous leaders for their patience. “This moment has been a very long time in the making, yet they have shown such patience and optimism through this process. And that spirit of cooperation and thoughtful, respectful dialogue has been so important at arriving at this point in such a united fashion,” he said. A “yes” vote would recognize Aboriginal and Torres Strait Islanders in the Constitution and create an Indigenous body to advise the Federal Parliament on policies and projects relating to Indigenous people. Minister for Indigenous Australians Linda Burney called Thursday’s announcement of the wording “a truly historic day.” “Today we take a big step forward on the long journey to constitutional recognition, through voice,” said Burney, a member of the Wiradjuri nation. “We believe that this is so just. We believe this will appeal to the fairness of the Australian people. And we believe that we have history on our side.” The wording of the question will be introduced to Parliament next week, and a parliamentary committee will be formed to consider submissions before a parliamentary vote in June. The referendum itself is slated for sometime between October and December this year. The government says it’s the country’s best chance to correct the wrongs of the past, committed after the colonization of the land with little regard for the views or welfare of its original inhabitants. More than 200 years later, Aboriginal and Torres Strait Islanders still suffer much poorer health, mortality and economic outcomes than non-Indigenous members of the Australian population, according to government statistics. Successive administrations have tried to “close the gap” but incarceration rates of Indigenous people remain persistently high, and advocates argue racist attitudes are embedded within society adding a further barrier to progress. However, despite a strong government push for “yes,” the outcome is not guaranteed. The main opposition Liberal Party, voted out of office last May, has yet to announce whether it’ll back a vote in favor of the Voice to Parliament. Liberal leader Peter Dutton says he wants to see more detail about how it would work, a request considered by some as entirely reasonable and by others as a spoiler tactic to sow doubt. The National Party, which traditionally represents rural voters, has already ruled out supporting the Voice, calling it “another layer of bureaucratic red tape” that won’t advance the interests of Indigenous people. Some Indigenous groups say it’s not enough – they want Australia to first end its status as the only Commonwealth country not to have signed a treaty with its Indigenous population. The idea for a Voice to Parliament came about through a process of consultation with hundreds of diverse Indigenous groups who outlined their wishes in the Uluru Statement from the Heart. To pass, the referendum needs to win the majority of votes nationwide, and the majority of votes in the majority of states. Only eight of 44 referendums have ever been approved in Australia. The last one was held in 1999 when Australians voted down calls for a republic. Albanese said the wording of this year’s vote was devised during months of consultation with Indigenous groups and legal experts. “This form of words is legally sound, and it is a form of words that all of us have confidence will gain the strongest possible support from the people of Australia at a referendum and deliver the best possible outcomes in the years ahead,” he said. ",704,australia,2023-03-22,https://www.cnn.com/2023/03/22/australia/australia-indigenous-voice-parliament-first-referendum-intl-hnk/index.html
"
      Former Australian soldier arrested for alleged war crime in Afghanistan
    ","A former soldier has become the first serving Australian serviceman or veteran charged with the war crime of murder for allegedly killing a civilian while on deployment in Afghanistan. The 41-year-old man was charged in New South Wales on Monday, according to a joint statement from the Australian Federal Police (AFP) and the Office of the Special Investigator (OSI). “It will be alleged he murdered an Afghan man while deployed to Afghanistan with the Australian Defense Force,” the AFP statement said. The maximum penalty for the charge is life imprisonment, the statement said. The man was remanded in custody and will face court at a later date, it added. His arrest follows a four-year investigation into alleged crimes committed by Australian forces in Afghanistan between 2005 and 2016. In 2020, the long-awaited report by the inspector general of the Australian Defense Force concluded that Australian elite forces allegedly killed 39 Afghan civilians and prisoners unlawfully. The ADF recommended that 19 individuals from the Australian Special Forces be investigated over 36 alleged war crimes, including murder and cruel treatment of non-combatants in Afghanistan between 2009 and 2013. The inquiry described an environment where “blood lust” and “competition killings” were reportedly a norm. It alleged that some patrol commanders required junior soldiers to shoot prisoners to achieve their first kill, in a process known as “blooding.” The report presented what it said was “credible information” that weapons or handheld radios were then sometimes allegedly placed by a body to make it seem like the person had been killed in action. None of the 39 alleged unlawful killings happened in the heat of battle, according to the report, and the Afghans who died were non-combatants or no longer combatants. Monday’s AFP statement said it is continuing to work with the OSI “to investigate allegations of criminal offenses under Australian law related to breaches of the Laws of Armed Conflict by Australian Defense Force personnel in Afghanistan between 2005 and 2016.” ",327,australia,2023-03-20,https://www.cnn.com/2023/03/20/australia/former-soldier-charged-war-crime-afghanistan-intl-hnk/index.html
"
      US agrees to sell 220 Tomahawk missiles to Australia
    ","The US State Department has approved Australia’s request to buy up to 220 long-range Tomahawk cruise missiles, making it only the second US ally to obtain the US-made weapon after the United Kingdom. According to a statement from the Defense Security Cooperation Agency, the deal will cost as much as 1.3 billion Australian dollars ($895 million), including maintenance and logistical support. “The proposed sale will improve Australia’s capability to interoperate with US maritime forces and other allied forces as well as its ability to contribute to missions of mutual interest,” the statement added. The deal’s approval comes the same week the US, Australia and the United Kingdom provided more details of AUKUS,  their three-way pact to share technology and resources to build a fleet of nuclear-powered submarines. Under that deal, the US will sell at least three Virginia-class submarines to Australia. Additionally, Australia and the United Kingdom will build their own fleets of new nuclear-powered subs to boost the allies’ capabilities in the Indo-Pacific, where China has been building its military assets. First deployed in the Gulf War in 1991, Tomahawk missiles fly at extremely low altitudes at high subsonic speeds and are controlled by several mission-tailored guidance systems. According to the US Navy, they can be launched from submarines made by the US and the UK, as well as from US Navy ships. So far only the UK has bought Tomahawks from the US, but recently Japan announced its intention to buy hundreds of the missiles, which cover a distance of more than 1,000 kilometers (621 miles), to boost its defense capabilities. The Tomahawks could be used by the Royal Australian Navy’s Hobart-class destroyers and are also compatible with the Virginia-class submarines that Australia plans to buy from the US as part of the AUKUS deal. Australian Defense Minister Pat Conroy told the country’s national broadcaster, the ABC, Friday the weapons were a necessary deterrent. “This is part of this government’s agenda to give the ADF the best possible capability, to give it greater ability to provide long-range strike and keep any potential adversary at bay,” Conroy told the ABC. “This is how we promote peace and stability by putting question marks in any potential adversary’s mind.” While the multibillion-dollar AUKUS deal has the support of Australia’s two major political parties, it came under intense criticism this week from former Labor Prime Minister Paul Keating. In a statement, Keating, who served as the country’s leader between 1991 and 1996, called it “the worst international decision by an Australian Labor government” in more than 100 years. “Australia is locking in its next half century in Asia as subordinate to the United States, an Atlantic power,” he wrote. Referring to the subs, Keating said, “The fact is, we just don’t need them,” arguing that more diesel-electric-powered submarines – an expansion of Australia’s Collins-class submarine fleet – would be sufficient to defend Australia’s coastline. The AUKUS deal is expected to cost up to $245 billion (368 billion Australian dollars) over 30 years. ",500,australia,2023-03-16,https://www.cnn.com/2023/03/16/australia/australia-tomahawk-missiles-aukus-intl-hnk/index.html
"
      ‘History might repeat itself’: Chinese ambassador warns Australia to be wary of Japan
    ","China’s ambassador to Australia says Canberra should be wary of its relationship with Japan, reminding them that Japanese troops attacked Australia during World War II and could do the same again. “If we forget history, history might repeat itself,” said Xiao Qian, Beijing’s envoy to Australia, in a rare news conference Tuesday at the Chinese Embassy in Canberra. “During the Second World War, Japan invaded Australia, bombed Darwin, killed Australians and treated Australian POWs in a way that was humanly unacceptable,” Xiao said. The Chinese ambassador also incorrectly claimed that Japan had not apologized for its World War II actions concerning Australia, and could therefore repeat them. Xiao made the comments after a journalist asked about remarks made by the Japanese ambassador to Australia, Shingo Yamagami, who said Australia and Japan should remain “vigilant” in relation to China. “We have to be vigilant because when it comes to policy and strategy, nothing fundamental seems to have changed on their part,” Yamagami said in an interview published in The Australian newspaper Tuesday. Xiao, the Chinese envoy, said the comments suggested Yamagami had overstepped his role as ambassador. “My role as ambassador from China is to promote understanding, friendship and cooperation between China and Australia. It is not my role to base myself in Canberra, while criticizing a third country,” Xiao said. “It is not my role as a Chinese ambassador to Australia to try to stop Australia from developing a normal relationship with a third country. “So I’m afraid that our colleague from Japan is not doing his job.” CNN has reached out to Yamagami’s office but has not received a response. The Australian Broadcasting Corporation quoted him as saying he was “baffled and perplexed” by Xiao’s comments. Japan did not invade Australia in World War II, but Japanese attacks did reach the continent. From February 1942 to the end of September 1943, Japan staged 97 air raids on military facilities and towns in northern Australia, with a raid on the town of Broome leaving 97 people dead. Also in 1942, Japanese midget submarines shelled areas of Sydney and Newcastle, while other subs attacked ships along Australia’s east coast, killing 60 people, according to the Australian government. And Australians were among the tens of thousands of allied military personnel captured and imprisoned by Japanese forces in World War II. Japan has apologized for its World War II actions concerning Australia, according to historical accounts. In 1957, during a trip to Australia, then-Japanese Prime Minister Nobusuke Kishi said, “It is my official duty, and my personal desire, to express to you and through you to the people of Australia, our heartfelt sorrow for what occurred in the war,” according to accounts from the time. And in 2011, then-Japanese Foreign Minister Seiji Maehara apologized behind closed doors to five former Australian POWs who were visiting Japan, according to news accounts. While Australia-China relations have thawed in recent weeks with the visit of Australian Foreign Minister Penny Wong to Beijing in December, China’s relationship with Japan remains rocky, especially after Tokyo announced in late December that it would be doubling its defense budget and acquiring long-range weapons capable of hitting China. Tokyo is wary of Beijing in regards to competing territorial claims from Taiwan and China on islands in the East China Sea that are claimed and controlled by Japan. Meanwhile, defense ties between Japan and Australia are strengthening, with their militaries holding joint exercises with each other and their mutual ally, the United States. Just last week, Australian paratroopers participated in an airborne assault exercise in Japan, and last year their leaders signed an agreement to streamline access to each other’s bases for their military forces. For the most part, Xiao’s comments on Australia were positive, and he indicated the relationship and trade issues between Beijing and Canberra would likely improve. But Xiao said there were “forces” in Japan who had “a twisted way of looking at China, a twisted way of looking at the relationship between China and Australia.” “I hope that our Australian government and the Australian people will have a clear mind about what happened and be careful about what might happen in the future,” Xiao said. “When somebody threatens you, he might threaten you again. China has been your friend. We will continue to be your friend.” ",718,australia,2023-01-10,https://www.cnn.com/2023/01/10/australia/china-ambassador-australia-japan-attack-comment-intl-hnk/index.html
"
      Chinese acrobat falls to her death during mid-air performance with husband
    ","A Chinese acrobat has fallen to her death during an aerial silks performance, sparking horror and outcry on social media over the lack of safety measures. The woman, surnamed Sun, fell to the stage while performing a mid-air routine on Saturday with her husband in a village near the city of Suzhou in central Anhui province. She was taken to hospital but died of her injuries, the Tongqiao district government said in a statement Monday. Online footage of the incident showed the couple being pulled high into the air by a crane above a large outdoor stage, with the woman holding on to her husband whose arms were wrapped around two pieces of fabric hanging from the crane. As they swung in mid-air, the woman wrapped her arms around her husband’s head and hung off him during a transition act. But she lost her grip and and plunged to the hard stage amid screams from the crowd. Her husband attempted to catch her with his legs but failed, the footage showed. Videos of the horrific moment shocked Chinese social media. Many users questioned why the woman did not wear any safety belt, and why there was no safety net or crash mat on the ground. Others called for stricter regulations on the acrobatic industry and better protection for performers. “This kind of mid-air acrobatic performance is really dangerous. At least put a safety net underneath so the (performer) can be protected from falling,” said a comment on China’s Twitter-like Weibo platform. “No matter how skilled the performers are, there will always be mistakes. How come there are no safety measures?” In another statement released Tuesday, the Tongqiao government said an investigation by authorities had ruled the tragedy was an accident. The show was hosted by a local farm business owner, who contracted the Anhui Yaxi Performing Arts Media Company to run the performance, the statement said. The company failed to obtain approval from authorities prior to the show, and failed to provide essential safety protection and emergency measures during the performance, the investigation found. The use of a crane in the performance was also a violation of regulations, it added. The company has reached an agreement on compensation with the family of the acrobat, and will be punished according to regulations, the statement said. China’s Acrobats Association said in a statement Sunday it was “devastated and shocked by the tragedy” and called for acrobatic groups and performers to pay greater attention to safety measures. The Paper, a state-run news website, reported that during the show, a host had boasted to the audience that in order to make the performance look “real,” the performers were not equipped with any safety measures. The report added that the female acrobat had been married to her husband for more than a decade and left behind two children. ",473,china,2023-04-18,https://www.cnn.com/2023/04/18/china/china-acrobat-actress-death-intl-hnk/index.html
"
      US-sanctioned Chinese defense minister meets Putin in Moscow, hails military ties
    ","Russian President Vladimir Putin and China’s Defense Minister Li Shangfu met Sunday in Moscow, where the two hailed their countries’ close military cooperation. The meeting kicked off Li’s four-day visit to Russia – his first overseas trip since stepping into the role last month. It comes as Western countries have ramped up pressure on Beijing to push Putin to end his war against Ukraine. Li, a general and veteran of China’s military modernization drive, was sanctioned by the United States in 2018 over transactions with Russia’s state-controlled arms exporter Rosoboronexport, when he lead the Chinese military’s Equipment Development Department. Those transactions included Russia’s delivery to China of Su-35 combat aircraft in 2017 and S-400 surface-to-air missile system-related equipment in 2018, according to the US State Department. Li’s trip follows Chinese leader Xi Jinping’s state visit to Russia last month, in which Xi and Putin further cemented their countries’ ties and pledged to “deepen military mutual trust” and strengthen military exchanges and cooperation. During his meeting with Li on Sunday, Putin called Xi’s recent visit to Russia “very productive,” and said relations between Russia and China were developing well in all areas, including the military departments, according to a Kremlin statement. Military cooperation ️between the countries was “one of the most important areas that strengthens the remarkably trusting, strategic nature of relations,” Putin said. Li told Putin that trust between the two countries’ militaries has been “increasingly consolidated” and cooperation has yielded “fruitful results,” according to a readout from Chinese state media. China was ready to work with Russia to “strengthen strategic communication between the two militaries, strengthen multilateral coordination and cooperation, and make new contributions to safeguarding regional and global security and stability,” Li said, citing consensus between Xi and Putin. Ukraine was not mentioned in either side’s official readout of the meeting. China has claimed neutrality over the war in Ukraine and called for peace in the conflict. But it has also refused to condemn Russia’s invasion or make any public call for Russia to withdraw its troops. Its officials have instead repeatedly said that the “legitimate” security concerns of all countries must be taken into account and accused NATO and the US of fueling the conflict. Nevertheless, European leaders have expressed hope that Xi could use his rapport with Putin to push for peace. Several leaders traveled to the Chinese capital in recent days in an attempt to advance such aims. During a joint press conference with her Chinese counterpart in Beijing on Friday, German Foreign Minister Annalena Baerbock said Xi’s recent visit to Moscow indicates that no country has a larger influence over Russia than China. “In the same fashion as how China mediated between Iran and Saudi Arabia, we want China to use that influence to urge Russia to end its war in Ukraine,” Baerbock said, referring to a recent Beijing-brokered deal that saw the two long-standing Middle Eastern rivals restore diplomatic ties. Her visit followed a joint trip from French President Emmanuel Macron and European Commission President Ursula von der Leyen, in which Ukraine was high on the agenda. A joint statement from Macron and Xi released by the Elysee, however, failed to see the Chinese leader depart from Beijing’s previously stated positions on the war. Meanwhile, the US and its allies have repeatedly raised concerns that China was considering sending lethal aid to the Kremlin’s war effort – a claim Beijing has denied. The two countries have continued to run joint military exercises around the world since the Russian invasion. Li is expected to remain in Moscow until Wednesday. He will hold talks with Russian military officials and visit Russian military academies during the visit, a ministry spokesperson said last week. Li took up the largely ceremonial post of defense minister last month during the annual meeting of China’s rubber-stamp legislature. He is also a member on the Chinese Communist Party’s Central Military Commission, which controls the military in practice. ",656,china,2023-04-16,https://www.cnn.com/2023/04/16/china/china-defense-minister-visit-russia-vladimir-putin-li-shangfu-intl-hnk/index.html
"
      World leaders are lining up to meet Xi Jinping. Should the US be worried?
    ","Xi Jinping has had a busy couple of weeks. Since late last month the Chinese leader has hosted heads of state and government chiefs from Spain, Singapore, Malaysia, France and the European Union – an unusual pace of diplomatic activity that comes as countries look to Beijing as the global economy sputters in the wake of the pandemic and war in Ukraine. On Friday, that list grew to include Brazilian President Luiz Inácio Lula da Silva, who is expected to sign a host of bilateral deals with Xi – and, like several of the leaders before him, arrives with hopes of making progress toward ending Russia’s war in Ukraine. But for Xi, this revolving door of visiting leaders – making the trip even as China has refused to condemn the Russian invasion – is also an opportunity to assert his vision for a global order not dictated by American rules – and push back against perceived threats. That’s especially urgent for the Chinese leader now, observers say. Three years of scaled-back diplomacy due to China’s strict Covid-19 controls coupled with economic challenges, entrenched competition with the United States and rising European concerns about Beijing’s foreign policy have left Xi under pressure to act. “(Chinese leaders) believe it’s time now for China to make its strategic plans,” said Li Mingjiang, an associate professor of international relations at Singapore’s Nanyang Technological University. “A potentially good outcome is to weaken American alliances … so that’s why we’re seeing quite strenuous efforts made by Beijing to try to stabilize and improve relations with European countries, and also to try to improve and strengthen cooperation with emerging economies,” he said. As world leaders return to Beijing despite international concerns over the growing China-Russia relationship and Beijing’s intimidation of Taiwan, Xi has used the opportunity to thread his conversations with veiled criticism of the US and keywords that signal Xi’s own view for how to reshape global power. Speaking to Singapore’s Lee Hsien Loong late last month, Xi stressed that Asian countries together should “firmly oppose bullying, decoupling or severing industrial and supply chains,” while he urged Malaysian Prime Minister Anwar Ibrahim to “resolutely resist the Cold War mentality and bloc confrontation.” To Spain’s Prime Minister Pedro Sanchez that same day, he warned that the “sound development of China-EU relations requires the EU to uphold strategic independence,” according to readouts from the Chinese side. Beijing has watched uneasily as the war in Ukraine has driven the US and its European allies closer. Now, analysts say playing up its economic partnerships and exploiting differences between countries on the two sides of the Atlantic is key. When French President Emmanuel Macron arrived in Beijing last week, Xi drew comparisons between China and France: both “major countries with a tradition of independence,” Xi said, and “firm advocates for a multi-polar world” – or a world without a dominant superpower. After a day of meetings in Beijing, Xi met Macron in the southern commercial hub of Guangzhou to continue an “informal” conversation – sipping tea and listening to the plucked melodies of traditional Chinese music before a state dinner. Macron, who has long advocated for Europe to develop an independent geopolitical policy and defense capabilities that needn’t rely on Washington, appeared receptive. He released a 51-point joint statement with China outlining cooperation on areas from nuclear energy to food security and told reporters traveling with him that when it comes to the US-China rivalry Europe must not be “caught up in crises that are not ours, which prevents it from building its strategic autonomy,” according to a Politico interview. Macron’s comments have sparked backlash in Europe and the US, but analysts say they were likely seen as a triumph in Beijing. “Everything that can weaken the US, divide the West and move countries closer to China is good for Xi,” said Jean-Pierre Cabestan, a professor of political science at Hong Kong Baptist University. “Hence, Macron’s trip is seen in Beijing as a major victory.” Xi may be preparing for another potential diplomatic win when he meets Lula on Friday. The leftist Brazilian leader, who ushered in a boom in China-Brazil trade ties during his first stint in power some two decades ago, is traveling with a delegation of business leaders, state governors, congressmen and ministers, and expected to close a raft of bilateral deals from agriculture and livestock to technology. Lula’s return to power already shifts the dynamics of the China-Brazil relationship, which saw tense moments under former leader Jair Bolsonaro, who embraced anti-China rhetoric. Lula has already started out his state visit in Shanghai with a nod to Brazil and China cooperation, attending the former Brazilian President Dilma Rousseff’s inauguration as head of the New Development Bank of BRICS, the bloc of emerging economies of Brazil, Russia, India, China and South Africa that offers an alternative power grouping to the Western-centric G7. “Xi will find in Lula a BRICS enthusiast, openness to reforms in the global governance system and the desire to avoid automatic alignment with the US,” said Luiza Duarte, a research fellow at American University’s Center for Latin American and Latino Studies in Washington. Meanwhile, Lula’s expected warm welcome in Beijing “raises comparison with his frustrating less than 24-hour visit to Washington,” she said, referring to the Brazilian leader’s February 10 visit to the White House. The meeting was seen at the time as a key outreach from the newly inaugurated Lula to the US. But Beijing may use the “lack of deliverables” from that meeting “to position itself as a more appealing alternative for bilateral cooperation,” said Duarte. Looming over diplomacy in Beijing is the Russian assault in Ukraine. Some leaders – like Macron – have viewed Xi, a close friend and diplomatic partner of Russian President Vladimir Putin, as a potential ally that could help push Putin toward peace. But their relationship has also raised concern, with US officials earlier this year warning that China was considering providing the Kremlin with lethal aid – a claim Beijing has denied. While France and China agreed to several points related to the war in their meeting – including opposition to attacks on nuclear power plants and the protection of women and children – Macron did not ultimately push Xi to commit on paper to any position China has not already publicly said. Brazil, in advance of Lula’s trip, has offered another view: creating – as the country’s foreign minister put it – “a group of mediator countries” including China. But how Beijing navigates these initiatives, observers say, comes down to a bottom line that’s integrally related to Xi’s global ambitions and world view. “It will be difficult for China to respond positively to some of the requests made by either the Americans or Europeans, because doing this would produce the risk of making the Russians upset,” said Li in Singapore. “Russia is the only major power that shares a lot of (China’s) views on how the world and the global system should look and how various political issues should be handled. Russia is irreplaceable for China,” he said. That point was highlighted in another moment on Xi’s recent diplomatic agenda: his travel to Moscow in March for his own state visit – the first since he stepped into a third presidential term that same month. And while China’s diplomacy – and deals – in the past week may not have been heavily impacted by the optics of that relationship, analysts say how Beijing handles the conflict will continue to affect views on China globally. Perceptions about Xi’s potential influence over Putin have provided “leverage that allows (Xi) to get a lot of attention, and perhaps get mileage and support that he would otherwise not have,” said Chong Ja Ian, an associate professor at the National University of Singapore. “Ultimately, the test will come down to whether Xi is actually able to exert any real influence on Putin, especially in terms of ceasing the war,” he said. ",1329,china,2023-04-14,https://www.cnn.com/2023/04/14/china/xi-jinping-lula-china-brazil-world-leaders-visit-beijing-intl-hnk-mic/index.html
"
      US ‘disappointed’ by Chinese court’s decision to uphold death sentence for American citizen
    ","The US State Department said Thursday it is “disappointed” by a Chinese court’s decision to uphold the death sentence for American citizen Mark Swidan and called for his immediate release. “Today the People’s Republic of China’s Jiangmen Intermediate Court denied wrongfully detained US national Mark Swidan’s appeal, and upheld his death penalty with a two-year suspended death sentence,” State Department principal deputy spokesperson Vedant Patel said in a statement. “We are disappointed by this decision and will continue to press for his immediate release and return to the United States,” Patel said. Swidan, a businessman from Texas, has been detained in China for more than a decade since he was arrested in 2012 on drug-related charges. He was convicted of manufacturing and trafficking drugs in 2019 by the Jiangmen Intermediate People’s Court in southern Guangdong province and given a death sentence with a two-year reprieve. Under Chinese law, the reprieve means Swidan’s sentence may be commuted to life imprisonment after two years, subject to his conduct during this period. A United Nations working group concluded in 2020 that Swidan had been arbitrarily detained in violation of international law and urged his immediate release. CNN could not reach the Jiangmen Intermediate People’s Court for comment. His mother, Katherine Swidan, told CNN earlier this year that her son had been detained in what she described as a “holding tank,” where she said he had undergone physical and psychological torture and attempted suicide. “He’s been in there for 10 years, where they never turn the lights off, so as a result, he’s going blind. He’s got fractures in his leg,” she said, telling CNN that guards at the facility “broke his hands five to seven times.” “He’s suffering and he’s got an infection. He has severe periodontal disease. He has holes in his mouth that bleed constantly. He’s lost 130 pounds,” Katherine said. Patel, the State Department spokesperson, said in his statement Thursday American officials had “repeatedly expressed their concerns” to senior Chinese officials about Swidan’s “treatment, medical care, and his inability to send or receive mail in a timely manner.” US President Joe Biden and Secretary of State Antony Blinken “continue to remain personally focused on the release of Mark Swidan and other US nationals wrongfully detained or held hostage across the world,” Patel added. Katherine Swidan and family members of other Americans detained by China had urged Blinken to make securing their loved ones’ freedom a top priority before his expected trip to Beijing in February. But the trip was postponed in response to the flying of a suspected Chinese spy balloon over US airspace. ",434,china,2023-04-14,https://www.cnn.com/2023/04/14/china/us-citizen-death-sentence-upheld-china-intl-hnk/index.html
"
      Record rise in China’s sea levels threatens coastal cities like Shanghai
    ","Sea levels on China’s coastline have hit their highest on record for the second year in a row, rising more quickly than the global average and posing a serious threat to coastal cities such as the financial hub of Shanghai. In 2022, China’s coastal sea levels were 94 millimeters (3.7 inch) higher than “normal,” defined as the average over the 1993-2011 period, making it the highest since records began in 1980, an official at the Ministry of Natural Resources said Wednesday at a news conference. The swell was 10 mm higher than in 2021, when the previous record was reached. The temperature of China’s coastal waters has increased significantly due to global warming, and the rise in sea levels has accelerated, said Wang Hua, head of the marine forecasting and monitoring department at the ministry. China’s sea levels have increased by an average of 3.5 mm per year since 1980, and an average of 4.0 mm per year since 1993 – higher than the global rate over the same periods, Wang said. The global mean sea level has risen 3.4 mm a year over the past three decades, according to NASA. “In the last 11 years, from 2012 to 2022, China’s coastal sea levels were the highest since observations were first recorded,” Wang said at the news conference, which released the latest annual report on China’s sea levels. About 45% of China’s population of around 1.4 billion and more than half of the country’s economic output comes from coastal regions. The Chinese coast is home to important metropolises including Shanghai, the country’s most developed and richest city, as well as the port city of Tianjin and the tech hub of Shenzhen. Over the past four decades, rising sea levels along the Chinese coast have caused long-term effects, including the erosion of coastal ecosystems and the loss of tidal flats. They have also affected groundwater supply and increased the damage caused by storms, floods and salt tide intrusion, Wang said. While the sea swelled, land in coastal regions had sunk, exacerbating the problem, he added. In 2022, high sea levels along the Chinese coast aggravated the impact of storms, dealing a severe blow to the provinces of Guangdong, Zhejiang and Shandong. The rises also contributed to heavy coastal flooding in Zhejiang and Hainan province, causing great economic loss, according to Wang. ",390,china,2023-04-13,https://www.cnn.com/2023/04/13/china/china-sea-level-record-high-2022-climate-intl-hnk/index.html
"
      Xi Jinping vows to make China’s military a ‘great wall of steel’ in first speech of new presidential term
    ","China’s leader Xi Jinping on Monday vowed to bolster national security and build the military into a “great wall of steel,” in the first speech of his precedent-breaking third term as president. Speaking at the closing of the annual meeting of China’s rubber-stamp parliament, Xi underscored the need to comprehensively modernize national defense and the military. “(We must) build the People’s Liberation Army into a great wall of steel that effectively safeguards national sovereignty, security, and development interests,” Xi told the nearly 3,000 delegates of the National People’s Congress (NPC). Xi, 69, was unanimously endorsed by the NPC as China’s president for another five years in a choreographed and ceremonial vote Friday, making him the longest-serving head of state of Communist China since its founding in 1949. At the start of his speech Monday, Xi thanked the delegates for his reappointment. “This is my third time assuming the lofty position as president. The trust of the people is the biggest driving force for me to move forward, and also a heavy responsibility on my shoulders,” he said. Like his many previous speeches, Xi struck a nationalist tone, citing the hardships China suffered at the hands of “bullying foreign powers” in the modern era and noting how the Communist Party has led the country to “wipe clean the national humiliation.” “The Chinese people have become the masters of their own destiny,” he said. “The great rejuvenation of the Chinese nation has entered an irreversible historical process.” According to Xi the “essence” of that rejuvenation is “national unification,” namely “reunifying” Taiwan with mainland China. The Chinese Communist Party claims the self-governing democracy of Taiwan as part of its territory, despite having never controlled it, and refuses to rule out the use of force. Under Xi, Beijing has ramped up economic, diplomatic and military pressure on the island democracy. Russia’s invasion of Ukraine, which Beijing has not condemned, has also increased fears Xi might look to do something similar in the years ahead. “We must… actively promote peaceful development of cross-strait relations, firmly oppose interference of external forces and Taiwan’s separatist activities, and resolutely advance the process of national reunification,” Xi said to a loud burst of applause in the Great Hall of the People. Xi also called for China to better coordinate development and security. “Security is the foundation for development, stability is the prerequisite for prosperity,” he said. Over his first decade in power, Xi has unleashed sweeping reforms on the Chinese military to make it a modern fighting force, and built its navy into the largest in the world. China’s annual military budget will increased by 7.2% this year to roughly 1.55 trillion yuan ($224 billion), amid rising geopolitical tensions and a regional arms race. He has also consolidated his control over both the military and civilian arms of government to become China’s most assertive and dominant leader in a generation. The emphasis on strengthening security and military comes as China’s relations with the United States are stuck at their lowest point in decades, with tensions soaring across sectors from trade and technology to geopolitics, especially the future of Taiwan. Last week, in unusually direct remarks, Xi accused the US of leading Western countries to “contain and suppress” China and bring it “unprecedented severe challenges.” Xi’s new foreign minister, Qin Gang, warned that if the US doesn’t “hit the brakes,” the two superpowers will surely descend into “conflict and confrontation.” ",570,china,2023-03-13,https://www.cnn.com/2023/03/13/china/china-xi-jinpong-first-speech-third-term-intl-hnk/index.html
