Title,Content,Number of Words,Category,Date Published,Link
Glenrothes recycling plant in administration months after opening," A modern recycling plant in Fife has gone into administration only seven months after it opened, due to a lack of waste plastic. Yes Recycling of Glenrothes, which has 60 workers, is unable to pay its debts because it has been operating under capacity. Administrators Grant Thornton are looking for a buyer who can retain the business and staffing. Yes Recycling's parent company in Buckinghamshire is not affected. The Fife plant is based on the Whitehill Industrial Estate in Glenrothes and operates a 15,000 tonne per annum plastics recycling facility. It began production in September 2022, carrying out recycling of mixed plastics, both 2D and 3D. It specialises in turning hard-to-recycle flexible food packaging such as crisp packets and chocolate wrappers into plastic flakes, pellets and a new product called Ecosheet, which can be used in the construction and agriculture industries. Julie Tait, restructuring director at Grant Thornton said: ""While the business has invested heavily in state-of-the-art recycling equipment, it had not yet been able to operate at full capacity and this has resulted in cash flow challenges in recent weeks. ""The company was unable to pay its debts as they fell due resulting in our appointment as joint administrators. ""This is a disappointing outcome for all those associated with the company, and our immediate priority is to support the company's 60 employees while we assess the company's financial position and seek a buyer for its business and/or assets."" Yes Recycling had formed partnerships with Morrisons and Nestle in recent months. ",251,uk,2023-04-24T18:47:23.000Z,https://www.bbc.com/news/uk-scotland-edinburgh-east-fife-65379894
Longleat safari park's beloved hippo will be greatly missed," A safari park says one of its beloved hippopotamus' will be ""deeply missed"" after dying at the age of 49. Sonia had lived at Longleat in Wiltshire since 1976 and some of her keepers had looked after her for more than 40 years. Staff said her fellow hippo Spot appears to be doing well. ""It is with great sadness that we say goodbye to one of our veteran animal residents. Sonia... passed away peacefully."" a spokesperson said. Sonia lived at the park's Half Mile Lake and had been a firm favourite for visitors as part of the boat safari. The safari park said she had a big character which befitted her 1.5 tonne frame. ""She will be deeply missed by her devoted keepers. ""Despite the sad loss, fellow hippo, Spot, appears to be doing well and the animal team is keeping a watchful eye over her. ""Sonia even made history a few years ago when she became the first hippo to share UK waters with beavers in 100,000 years… not to mention the Californian sea lions who splash around there too,"" a spokesperson added. Hippos normally live for around 40-50 years and Sonia had almost reached her 50th birthday when she died. They are the third largest living land mammal and their teeth can reach up to 50.8cm (20 inches) in length. Despite their size, they can also reach speeds of up to 20 mph (32 km/h). Half Mile Lake is an artificial water feature which was designed by Capability Brown and dug by hand in the 18th century. Follow BBC West on Facebook, Twitter and Instagram. Send your story ideas to: bristol@bbc.co.uk ",273,uk,2023-04-24T15:05:53.000Z,https://www.bbc.com/news/uk-england-somerset-65377731
LionLink: North Sea power line to connect wind farms to UK," A huge electricity cable project in the North Sea could provide green power to 1.8 million UK homes in plans announced by the UK and Dutch governments. It would connect to offshore wind farms and transfer electricity between the two countries. European nations are under pressure to fulfil climate promises to end reliance on fossil fuels and to improve energy security. The deal was announced on Monday at an energy summit in Ostend, Belgium. The power line, called LionLink, is being developed by the National Grid and Dutch electricity network TenneT and could be running by the early 2030s. The government claims LionLink will carry 1.8GW of electricity, giving it the largest capacity of any cross-border electricity line in the world. An existing cross-border connection between Germany and Denmark carries 0.4GW. ""We are bolstering our energy security and sending a strong signal to Putin's Russia that the days of his dominance over global power markets are well and truly over,"" said UK Energy Security Secretary Grant Shapps. Russia's invasion of Ukraine last year caused energy prices to skyrocket as it disrupted gas and oil supplies from Russia to Europe. ""We are facing a climate crisis at the same time some of our ecosystems are in decline, and offshore wind is an integral part of both climate action and safeguarding our energy security,"" the leaders of Belgium, the Netherlands, Luxembourg, France, Germany, Ireland, Norway and the UK wrote in news website Politico about the Ostend summit, which aims to increase wind power in the North Sea. The UK government has made legally binding commitments to become net zero by 2050 - meaning the UK should stop adding warming greenhouse gases to the atmosphere. Experts says that will require a huge shift away from fossil fuels like oil and gas to greener sources of energy like wind and solar power. Existing UK plans have been criticised by environmentalists and experts as insufficient. Energy and climate think tank, the Energy & Climate Intelligence Unit (ECIU) welcomed the news about LionLink. ""The North Sea oil and gas basin is in terminal decline, so unless the deployment of renewables as well as electric heat pumps and the basics like home insulation is sped up, we'll become more dependent on foreign gas imports,"" said Jess Ralston, Head of Energy at the ECIU. ""Under current government policy, these imports are set to increase, but cooperation like this should bring greater energy resilience and cheaper bills for households. The UK could get on track to being a net energy exporter,"" she added. ",424,science,2023-04-24T14:11:59.000Z,https://www.bbc.com/news/science-environment-65375943
Sheffield scientists call for ban on artificial grass," Householders should receive a council tax discount if they garden sustainably, researchers have said. Artificial grass and pesticides should also be banned to help protect the environment, according to a study by the University of Sheffield. Professor Ross Cameron said gardens must be ""full of plants to be beneficial to the local environment"". The government is aiming for everyone to be able to access green space within a 15-minute walk from their home. Some cities may have lost half of their green garden space over the past 20 years, with homeowners paving over areas for driveways and patios or replacing it with fake grass, the researchers said. Prof Cameron said this leads to rising urban temperatures, because plants help cool the air around them. ""Gardens account for a third of all our urban areas and are vital spaces in terms of keeping our buildings and city environments cool in summer, absorbing rain to avoid flash flooding and providing an important refuge for wildlife,"" he said. ""Many residents use artificial grass that kills much of the soil life underneath it, and when real plants are present, we wrongly assume we need to hit them with a cocktail of chemicals to keep them alive and free of pests."" The study, published in the journal Urban Forestry and Urban Greening, calls for policymakers to introduce incentives to make sure gardens are well planted, such as money off bills for householders and financial rewards for people who plant trees. Will Teare, 32, from Norton Lees, Sheffield, has planted his garden with vegetation that helps wildlife. ""The family gets a lot of enjoyment out of it, the birds coming to nest, or watching the frogs and newts around the pond, it brings the garden to life, and is a source of excitement for the kids,"" he said. A Department for Environment, Food and Rural Affairs (Defra) spokesperson said there were no plans to ban artificial grass or give people money off their bills for maintaining their gardens. But they said the government has launched a planning tool to help councils set a target for the amount of green space provided in new housing developments. ""Green spaces and parks in England deliver an estimated £6.6 billion of health, climate change and environmental benefits every year,"" the Defra spokesperson said. ""Our Green Infrastructure Framework will also help increase the amount of green cover to 40% in urban residential areas, supporting equal access to green space across the country."" Follow BBC Yorkshire on Facebook, Twitter and Instagram. Send your story ideas to yorkslincs.news@bbc.co.uk. ",425,uk,2023-04-24T13:03:40.000Z,https://www.bbc.com/news/uk-england-south-yorkshire-65375197
Northern Lights display dazzles the south's star gazers, ,425,uk,2023-04-24T13:03:40.000Z,https://www.bbc.com/news/uk-england-dorset-65373573
Northern Ireland's electricity network to get £3bn upgrade," NIE Networks is to invest over £3bn in Northern Ireland's electricity network over the next 10 years in order to facilitate climate change targets. It also plans to create more than 1,000 jobs between now and 2032 in an attempt to achieve net-zero carbon emissions. NIE Networks said the investment would help its 910,000 customers connect to low-carbon technologies like electric cars, solar panels and heat pumps. But it will mean an additional cost to customers of about £10 to £20 a year. NIE Networks owns the network of lines, poles and substations that takes electricity from power stations to homes and businesses. It does not generate electricity, nor does it sell power to consumers. Its managing director Derek Hynes said a ""significant step change"" was needed in the level of investment to ""facilitate the scale of decarbonisation"" required as a result of new climate change law. ""We believe that we will need to create 1,000 new jobs, including 400 apprenticeships in NIE Networks and up to 500 new jobs in our contractors and support partners, between now and 2030,"" he said. Mr Hynes added that it was important to be ""transparent with our customers"" about an increase in network charges of about £10 to £20 per year, but that it was ""critical we invest now to avoid higher costs in the future"". The Centre of Advanced Sustainable Energy (Case) said Northern Ireland's targets for dealing with climate change were ""ambitious"" but could not be met without major investment in energy infrastructure. ""In the long-term, we would see many benefits being realised through this investment,"" said Martin Doherty from Case. ""Alongside the positive economic impact on the supply chain and wider industry, this will go a long way to enabling Northern Ireland to meet the target of 80% of electricity coming from renewable sources by 2030 which, in turn, could ease the pressure on energy bills."" Details of the investment are part of NIE Networks' business plan, which was submitted in March to the Utility Regulator. The regulator will assess it and publish a draft determination for public consultation in November. The regulator is expected to publish a final determination and proposals on licence modifications in October 2024. ",368,uk,2023-04-24T09:00:04.000Z,https://www.bbc.com/news/uk-northern-ireland-65372780
Goldman Prize honours indigenous woman who stopped mining giant," A leader from Brazil's indigenous Munduruku community has been recognised for her successful fight against mining in the Amazon rainforest. Alessandra Korap Munduruku, 39, has been awarded this year's Goldman Prize, which recognises grassroots activism. Her vocal campaign to protect the Munduruku territory saw her confronting mining giant Anglo American. As a result, Anglo American withdrew 27 research applications to mine inside indigenous territories. The company's move represents a rare victory of an indigenous community over one of the world's largest mining companies. Asked by the BBC if she found the prospect of taking on the mining giant daunting, Alessandra Korap Munduruku said that she had derived strength from the territory she aimed to protect. ""It [Anglo American] may be powerful to you, but to me, the powerful ones are the river, the strength of our territory and our people, the ant doing its work and the resistance of our people for more than 500 years in the fight for our land."" She also said that social media had played a key role in giving her struggle more visibility, thereby increasing the pressure on Anglo American. With the help of the Coalition of Indigenous Peoples of Brazil (APIB) and pressure group Amazon Watch, Alessandra drafted an open letter calling for Anglo American to withdraw the permits to conduct mining research inside indigenous territories in the Brazilian Amazon. The permits had been issued without the indigenous communities' informed consent needed under Brazil's constitution. At first, the company denied having such permits but following an intense media campaign led by Alessandra, Anglo American said that the concerns raised by her convinced it to formally withdraw the more than two dozen research applications it had already been granted. Anglo American's move prompted Brazilian mining company Vale to follow suit, with the miner recognising that prospecting in indigenous territories required the consent of the communities. Alessandra says that she first became active in the defence of indigenous territories in 2014 after she had witnessed how gold mining was affecting her community. ""Where I live [in the Brazilian state of Pará, along the Tapajós river], there are more and more settlements springing up. My people rely on fishing to feed themselves. But there are already places where gold mining has contaminated the water and killed off the fish,"" she explains. ""When I was a child, I had immense freedom. We fished in the rivers and the lakes, we collected fruits and the seeds we use to make our handicrafts. But starting in 2014, I saw these areas turned into deserts by diggers and other big machines."" Alessandra says that it was these changes that jolted her from her life of looking after her children and her husband and turned her into an activist. But she says that it was not easy to take on a leadership role in her community at first. ""In our culture, it's traditionally the men who take decisions, it's the men who go hunting and fishing. We women are supposed to stay in our realm, looking after the husband, the children, and the home."" Alessandra was encouraged by another Munduruku woman, Maria Leusa Kaba Munduruku, to defy these rigid gender roles. I was already helping the caciques (indigenous chiefs) and she saw me and told me: ""Alessandra, continue, don't give up, you're going to get a lot of stick from the men, from the [male] chiefs, but we women can't give in."" She says that she always believed it was important for all voices to be heard, including those of the women and children, but that at first she encountered resistance. ""'Why do women want to speak up? Women should look after their husbands, not make speeches,' some chiefs told me,"" she recalls. When the Munduruku came under attack from illegal gold miners some years back, Alessandra's own mother begged her to take a step back, but she insisted she had to carry on the fight. ""Mum, while our community and our territory exists, I will carry on the fight [to defend them],"" I told her. Alessandra says that over the past decade, more and more women have joined the struggle to defend their territories and are now playing a key role. She is adamant though, that the key to victories like the one she achieved against Anglo American is built on bringing the entire community together. The open letter she sent to the company was based on an official declaration drafted in an assembly attended by 45 chiefs and 200 participants. ""We women don't want to overrule the caciques, but we do want to stand alongside them, deciding with them; our role as women is not to divide the community, but to bring everyone together."" ",785,world,2023-04-24T07:30:51.000Z,https://www.bbc.com/news/world-latin-america-65359334
Work starts on 600-year-old Suffolk deathwatch beetle tomb," A 600-year-old tomb carved in memory of a Suffolk earl and his family is being taken apart by specialist conservators to be treated for a beetle infestation. The tomb of Michael de la Pole, the 2nd Earl of Suffolk, and his wife Katherine was constructed in about 1410 and is in St Andrew's Church, in Wingfield. To save money at the time, the effigies were not made of stone but carved in wood and plastered to look like stone. Work will start on Monday to rectify the wood damage done by the beetles. A teams of conservators from Cambridge will undertake the work, which is expected to last about three weeks. This will involve disassembling the tomb to treat the infestation and then preserving it. The experts have been brought in from Grantham-based company Skillingtons, which specialises in the conservation of buildings, sculpture and traditional plasterwork. Deathwatch beetles are serious wood-boring pests and their tunnelling can cause major damage, the Wildlife Trust says. They are ""famed for their tapping in the middle of the night, supposedly heralding tragedy"". The restoration of the Suffolk tomb has been made possible thanks to a grant of £10,000 from the Church Buildings Council, which St Andrew's Church said was ""in recognition of the national importance of the monument"". Find BBC News: East of England on Facebook, Instagram and Twitter. If you have a story suggestion email eastofenglandnews@bbc.co.uk ",233,uk,2023-04-24T05:22:44.000Z,https://www.bbc.com/news/uk-england-suffolk-65353716
Dreams: Can a drawing help unravel their secrets?," For as long as I can remember - at least once a week - I have experienced a recurring dream. Not exactly a nightmare, but nevertheless something which has confused and troubled me. I'm something of a counselling cynic, but when I heard about a sleep scientist and artist who had teamed up to try and interpret and explain our dreams, I was intrigued to see if they could get to the bottom of my concerns. Prof Mark Blagrove interviews people about their dreams, and Dr Julia Lockheart, a renowned artist from Swansea Art College, sketches their discussions to provide greater insight into their meaning. I am now 44, but in my dream I am 14 or 15 and transported back to my boarding school for blind and visually impaired students in Worcester. As it is 30 years hence, I am utterly confused as to what lessons I should be attending and where my files and textbooks are. Nevertheless I possess a superpower: I know everything that will happen in the next 30 years. To laughter, I try to explain to my classmates that by 2023 their mobile phones will be several times more powerful than our entire school network. I know who will win that year's FA Cup final, who will win the general election and which horse will succeed in the Grand National. I am desperately trying to put bets on with a bookie or call my partner Sarah, who I did not meet until 2013. However, everything on which I try to make a phone call is anything but a mobile - a pocket calculator, a TV remote control… nothing can connect me to the present day. As Prof Blagrove explains I have fears about getting my ideas across to other people - something of a problem for a BBC feature writer - Dr Lockheart creates an uncanny visual representation. She had no previous knowledge of the school where I grew up. Her pictures are drawn on pages of Freud's book The Interpretation of Dreams. She explained: ""The text has many linked words which are like the surrealist idea of object trouvé, or found objects, which I make into found poetry. An example of this is in the pointing finger in your hand which is dialling numbers on the TV remote, held tightly in your other hand. ""The sentence 'I was working principally on my own' is highlighted. It runs down the pointing digit which is punching the numbers in to make an impossible phone call. ""We have been given permission from the publishers of Freud for me to paint on to his writing and tear it out of the book to create a piece of psychological art."" Prof Blagrove said this was where art becomes science. ""Julia's paintings bring our dreams to life. ""We know through our empirical research that people who share their dreams have more empathy with each other, and seeing a visual interpretation only facilitates that process."" He added while there were many schools of thought about the nature and purpose of dreams, theirs was the only scientifically-proven research. ""There is a big body of consensus that dreaming has a biological function in terms of sorting and analysing thoughts from short-term to long-term memory. ""I don't necessarily disagree with that, but it's an unproven theory. ""What we can categorically say - through  controlled experiments - is that people who share their dreams and have seen Julia's imagining of them have greater empathy for each other than people who have met for the first time."" Prof Blagrove argues that this sort of discussion of our dreams leads to better social cohesion. Dr Lockheart concurred, saying sharing dreams through art was as old as life itself. ""From prehistoric cave art to Native Americans, there has been a Shamanistic connection with people sharing their dreams."" Many of the dreams shared by NHS professionals during the pandemic followed my pattern. Dr Lockheart said: ""Especially during the early days, nurses were telling us that they knew what was to come, and how it would impact on humanity. ""It's a bit like your dream, insofar as they have information that no-one else does, but they're powerless to control the situation. ""They described horribly disfigured trees, and even one when a cat was sat on their face smothering them."" Prof Blagrove and Dr Lockheart have just released a book based on their seven-year research findings called The Science and Art of Dreaming. They are about to undertake a European and American tour of their dream analysis, including at the Hay Book Festival in May. ",764,uk,2023-04-24T05:12:35.000Z,https://www.bbc.com/news/uk-wales-65188978
1903 Ulysses Storm among windiest ever in British Isles," A mighty storm that tore across Ireland and the UK more than a century ago produced some of the strongest winds the British Isles have ever witnessed. Scientists reviewed Storm Ulysses of 1903 by digitising paper-based weather readings from the time and subjecting them to a modern reanalysis. Many places would have felt gusts in excess of 45m/s (100mph or 87 knots). The cyclone left a trail of death, shipwrecks, smashed infrastructure, uprooted trees and widespread flooding. ""We think it is likely that the winds were stronger in some locations than anything in the modern period 1950-2015,"" explained Prof Ed Hawkins from the University of Reading and the National Centre for Atmospheric Science. ""The precise values are a bit uncertain as the reanalysis does not produce gust values at the surface but they would have been pretty high to cause the damage we see in photos from the time - on a par with big storms in 1990, 1997, 1998 and the Great Storm of 1987,"" he told the BBC. Storm Ulysses is so called because it inspired a passage in James Joyce's famous novel Ulysses. O yes, J.J. O'Molloy said eagerly. Lady Dudley was walking home through the park to see all the trees that were blown down by that cyclone last year and thought she'd buy a view of Dublin. The windstorm blasted through the British Isles over 26 and 27 February. Its track ran across Ireland, northern England and Scotland. The Times newspaper recounted widespread damage, a sizeable number of injuries, and fatalities. The Royal National Lifeboat Institution (RNLI) reported 10 significant crew rescues from distressed ships. A pier in Morecambe was damaged, and a train in Cumbria was blown over. Ulysses' ferocity was well recognised at the time. But by reanalysing the raw weather observations from 1903, using the very latest modern numerical modelling techniques like those that produce today's daily forecasts, researchers have now obtained a new, more detailed appreciation of the event. The study was made possible by an army of volunteers who converted the hand-written records from 1903 into a spreadsheet format that could be fed into a 21st century supercomputer. The records - principally from the UK Met Office's ""Daily Weather Reports"" - included measurements of pressure, temperature, wind speed, sunshine and rainfall, and were taken at select sites across the British Isles and continental Europe. Atmospheric pressure is the key parameter for a modern simulation of the event. ""By recovering these observations and building them into our modern methods for making reconstructions, we can draw a picture of the atmosphere and how it was behaving at the time,"" said Prof Hawkins. ""And it looks very credible. It has winds simulated in the reconstruction that could have caused the damage that we see from the documentary evidence and the photographs."" A good example is the Leven River in Cumbria where the train toppled over as it crossed a viaduct. The simulation indicates there would have been winds above 40m/s (90mph or 78 knots) at that location on the morning of the 27th. The weather can always produce freak conditions in specific places, but when the British Isles region is considered as a whole - the reanalysis puts Storm Ulysses in the top five strongest wind events. Scientists say mining old meteorological data is a vital undertaking if we're to understand how our climate is changing. It's only by having dense historic data that we can put modern weather extremes in their proper context and see the full range of possibilities for the future. The difficulty is giving computers access to this information, some of which is centuries old. There are thought to be billions of hand-written data points sitting in meteorological archives around the world waiting to be transcribed. Volunteers working on ""citizen science"" platforms such as Zooniverse have made a dent in the problem but it will take an immense effort to recover the entire resource. What is the UK's strongest recorded wind gust? Co-worker from Reading, Dr Stephen Burt says: ""There are always some caveats about highest gusts, the two main difficulties being, firstly, that the instruments are working at the very edge of their capability; and, secondly, of course, that most such records come from very exposed sites. How representative such records are is open to question. ""But caveats aside, the highest UK low-level gust for which there is at least a reasonable balance of probability is that of 118 knots (61m/s) at Kirkwall, Orkney, at 09:12 GMT on 7 February 1969."" That's 136mph. Prof Hawkins and colleagues report their reanalysis of Storm Ulysses in the journal Natural Hazards and Earth System Sciences. The Reading researcher will also present the project this week to the European Geosciences Union General Assembly in Vienna, Austria. He'll also be speaking on this week's Science In Action programme on the BBC World Service. ",810,science,2023-04-24T04:51:35.000Z,https://www.bbc.com/news/science-environment-65365106
Volunteers rally for Windermere water survey," Dozens of volunteers have been recruited for a mass sampling of water in England's largest lake. Concerns have been raised about the water quality in Windermere after raw sewage discharges and the presence of blue green algae. The Freshwater Biological Association (FBA) which runs the survey said it needed help so all the samples could be taken at the same time. Head of science Louise Lavictoire said it ""couldn't go out and sample 100 different points all at the same time in a single day"". She said it was ""fantastic"" to have help in terms of logistics ""but it also means that people understand a bit more about what is happening with the lake"". Data was available from samples taken from the middle of the lake but the FBA wanted to test water at the shoreline where ""most people interact"" with it, she said. Windermere is ecologically important and home to rare fish species such as the Arctic charr. Concerns have been raised about algal blooms and bacterial pollution and the potential harm to people and wildlife. The survey collected about 100 samples on Sunday which will be analysed for nutrients and bacteria. The FBA said there was less information available about how the lake's water changed through the seasons, which is why it intended to run the survey four times a year. The organisation said it had an ""excellent response"" to its call for volunteers, some of whom had helped with all four surveys carried out so far. ""We've got a lot of people who keep coming back because they recognise the importance,"" Ms Lavictoire said. ""The water quality and the bacterial quality of these water bodies changes over time, it's not static. ""The great thing about doing the same sites each time is that we can start the patterns and start to see where the problem points might be."" Follow BBC North East & Cumbria on Twitter, external, Facebook, external and Instagram, external. Send your story ideas to northeastandcumbria@bbc.co.uk. ",331,,2023-04-23T16:12:05.984Z,https://www.bbc.com/news/articles/c4nkl714x79o
Larne Lough: Swimmers protest against gas storage caverns plan," Swimmers have taken to the water at Islandmagee to protest against the building of gas storage caverns nearby. Seven gas caverns are set to be constructed by carving out salt layers under Larne Lough to store half a billion cubic metres of natural gas. The firm behind the project say it will create jobs and improve energy security by giving a 14-day buffer during periods of peak demand. Protesters say the caverns would pose a threat to the local environment. A marine licence for their proposed construction was approved by the Department of Agriculture and Environment (Daera) in October 2021, but is subject to a judicial review brought by opposition groups the No Gas Caverns campaign and Friends of the Earth NI. The two groups coordinated Saturday's protest swim at Brown's Bay in Islandmagee, County Antrim. The judicial review is due to begin on 2 May. The beach is an officially designated bathing site and generally popular with swimmers year-round, particularly during the summer months. About 30 swimmers took to the water under cloudy skies and heavy rain just after midday, with a further 20 or so supporters watching on from the shore. Most of the group stayed in the sea for about 15 minutes. Ahead of the swim, Lauryn Alexander, who lives locally and organised the event said she wanted to take part and show support for what she described as a ""community-wide effort"" to oppose the gas caverns. Analysis: Louise Cullen, BBC News NI Agriculture and Environment Correspondent Since it was first proposed, the gas caverns project has been controversial. Supporters say it would create jobs and give Northern Ireland security in the event of a disruption to energy supply. And they say the concentrated brine produced in making the caverns would disperse rapidly in the sea. Long-term, the caverns could be used to store hydrogen as a product of surplus renewable energy, maximising our wind power generation potential and making a contribution to reaching Net Zero. But campaigners say the hyper-saline water released in carving out the caverns threatens vulnerable species in several Areas of Special Scientific Interest along the coast, potentially creating a ""dead zone"". They fear building space for storing gas locks Northern Ireland into fossil fuel infrastructure that would damage Net Zero ambitions. The controversy shows just how difficult and delicate a balance it is to strike between human and environmental needs. She said that the beaches of Islandmagee have become a popular attraction for open-water swimmers from ""far and wide"", and that Saturday's swim was about protecting that natural environment which she says the caverns would ""ruin completely"". James Orr, director of Friends of the Earth NI, said that his organisation decided to get involved with the campaign because of the ""fantastic community who love their place and have been mobilising for a number of years"" and that it felt like a ""natural match"" for them to support the campaign. He added that the commitment to this campaign from its supporters was highlighted by the fact that they were willing to ""jump in the sea"". Mr Orr noted that the upcoming judicial review would be an ""opportunity to raise a whole range of environmental arguments against this project"". The groups say they have raised tens of thousands of pounds to fund legal costs for their judicial challenge to Daera's decision to grant the project a marine construction licence - £5,000 was donated by the non-profit organisation Wild Justice, part-owned by the broadcaster and naturalist Chris Packham. On 2 April, the protest groups organised a so-called Boots on the Beach event, in which some 200 people marched along Brown's Bay beach in opposition to the gas caverns. Opposition to the project is largely based on environmental grounds. Campaigners say the construction process will involve the pumping of ""very salty water"" into Larne Lough, creating what they call a ""dead zone"" in which no animal life can survive. They also say that drilling will ward off certain marine animals. As the area is used by the Irish Whale and Dolphin Group to measure marine mammal sightings, they say that the drilling could interrupt a decades-long data set important in tracking the number of these animals. The marine area in Larne Lough and around Islandmagee has several designated protected areas. Islandmagee Energy says there will be no long-term damage to wildlife and that any impact created by the discharge of the brine (very salty water) will be localised to a small area at an approved distance offshore away from Larne Lough. It says the project will not affect any wildlife native to Islandmagee. Harland and Wolff, Islandmagee Energy's parent company, said that storage of gas in Northern Ireland ""is more important now than ever"". It said this was ""in order to ensure the long-term security of energy supply, which will protect consumers and businesses from volatile movements in the prices of energy, whilst ensuring businesses can continue operating and everyone is adequately supplied at all times of the year"". In a statement to BBC News NI, it said that the project would create about 1,600 direct and indirect jobs and bring about £400m into the wider economy. It said it will have a ""significant economic and social benefits to Northern Ireland"". It added that it had ""supplied the required documents to the relevant authorities who have issued approvals for the project to proceed, and we believe that we have satisfied or exceeded all of the requirements"". Deara has previously told BBC News NI that it is not in a position to comment while the issue is an ""on-going legal matter"". ",934,uk,2023-04-23T06:05:17.000Z,https://www.bbc.com/news/uk-northern-ireland-65314291
Bristol Zoo Project merges the 'past and future' of wildlife conservation," A popular city wildlife attraction has been given a new name following the merging of two sites. Bristol Zoo Project is Bristol Zoological Society's 136-acre visitor destination formerly known as Wild Place Project. The name reflects the charity's ""past and future"" following the closure of Bristol Zoo Gardens, in Clifton, Bristol, last year. Opened in 1836, Bristol Zoo shut in September. Justin Morris, chief executive of the Bristol Zoological Society, said zoos have an ""important role to play"" to address the threat of extinction to wild animals and ""changing the name of our site marks the start of that journey"". Investment in the site will bring more of the world's most threatened species, including critically endangered black rhinos, red-necked ostriches, and endangered red pandas and mangabey monkeys, the society said. At almost 10 times the size of Bristol Zoo Gardens, it will also include new visitor facilities and play areas. Mr Morris said they are investing in the site of Bristol Zoo Project and finalising the designs with construction planned to start in 2024. A conservation campus for students will be developed at the heart of Bristol Zoo Project which will include conservation teaching, medicine and breeding facilities. The new name, which will be used from the summer, was chosen after polling visitors, employees and volunteers. Follow BBC West on Facebook, Twitter and Instagram. Send your story ideas to: bristol@bbc.co.uk ",230,uk,2023-04-22T15:20:41.000Z,https://www.bbc.com/news/uk-england-bristol-65359496
How do you dispose of a giant whale from a beach?," A minke whale that washed up on an East Lothian beach has now been removed. The 31ft (9m) whale died when it hit rocks and came ashore at North Berwick on Thursday. The Scottish Marine Animal Stranding Scheme (SMASS) believes it was taken to landfill, but said methods of disposing of a whale carcass can vary. Dr Andrew Brownlow, who runs the scheme, said that a post-mortem exam can reveal a lot about a whale's life and what influenced its death. He told BBC Scotland News about some of the options available to local authorities when removing a whale. Dr Brownlow said different requirements need to be balanced with making a decision about how to dispose of a carcass. He said: ""You need to remove a dead whale from a public beach so it doesn't cause distress to people, or begin to leak grease and body fluids into the environment, which are more unpleasant than they are hazardous. ""There are actually very few diseases that we've found - and we've looked very hard - which can be transmitted from dead carcasses."" Disposal options include taking the whale to a landfill site, burial on the beach or partial incineration. ""They can be taken away to our laboratories where they are post-mortemed,"" Dr Brownlow added. ""The skeleton is then often processed by the Museum of Scotland and added to their collection. ""The soft part goes for disposal in the same way as fallen stock do from farms."" Dr Brownlow said that it is important to return as much of the whale as possible back into the marine environment for ""nutrient recycling"". ""Simply taking them out of the beach, off the marine environment and incinerating them or taking them to landfill actually robs the marine environment of this really important nutrient source."" Whale carcasses can bring a dose of life-sustaining nutrients, including manganese, phosphorus, iron, zinc. ""You don't need very high levels of them but they are very important for cellular processes"", Dr Brownlow added. ""It's called whale fall - this is mainly thinking about animals of the deep ocean, but when they fall and die and sink to the bottom of the ocean, they form these little nutrient rich islands that can support a huge diversity of life."" He said that sharks and other scavengers will come and eat the soft tissues of a whale, while other smaller organisms, like worms will feed on the skeleton. Another way of returning a whale back to the environment can be through burying it on a beach. ""We can bury them on site and that's often very successful, although that has to be balanced against the backdrop of not creating a public nuisance of having a carcass on an amenity beach,"" he said. Dr Brownlow added that in some circumstances, a stranded whale can be towed back into the sea, although they have to be carefully positioned to avoid becoming a shipping hazard, especially as larger whales remain buoyant. The fate of the whale tends to depend on two factors: the size of the animal and where it has stranded. ""Some very big whales like fin whales and sei whales, if they strand on some remote island, then they can be left to break down naturally,"" Dr Brownlow said. ""It's amazing the speed with which scavengers, birds in particular can scavenge quite a lot from a whale and within a year or so, you're often just left with very clean bones and a very healthy marine ecosystem."" SMASS was set up to understand the causes of stranding for whales, dolphins, porpoises, seals, large bodied sharks and even marine turtles. Dr Brownlow said he believes the minke whale, stranded in North Berwick this week, has been taken to landfill for disposal. ""It's pretty grim to be honest"", he said. ""I've been to landfill sites to do the post-mortem and it's a pretty dismal end to such a magnificent creature, ""It's a functional end for these animals rather than one that is actually desired, both from the point of view of scientists that have to do the research on them but also the respect to the animal."" ",690,uk,2023-04-22T08:20:41.000Z,https://www.bbc.com/news/uk-scotland-65350482
