Title,Content,Number of Words,Category,Date Published,Link
What is the Marburg virus and how dangerous is it?," The Marburg virus has killed five people in north-west Tanzania. The highly-infectious disease is similar to Ebola, with symptoms including fever, muscle pains, diarrhoea, vomiting and, in some cases, death through extreme blood loss. Hundreds of people have died from the virus in recent years, almost all in Africa. According to the World Health Organization (WHO), on average, the Marburg virus kills half of the people it infects, with previous outbreaks killing between 24% and 88% of patients. The virus was first identified in 1967 after 31 people were infected and seven died in simultaneous outbreaks in Marburg and Frankfurt in Germany, and Belgrade in Serbia. The outbreak was traced to African green monkeys imported from Uganda. But the virus has since been linked to other animals. Among humans, it is spread mostly by people who have spent long periods in caves and mines populated by bats. In recent years, there have also been outbreaks of the Marburg virus in: A 2005 outbreak in Angola killed more than 300 people. However, in the rest of the world, only two people have died from the Marburg virus in the past 40 years - one person in Europe and one in the US. Both had been on expeditions to caves in Uganda. Five people have died in Tanzania's north-western Kagera region. Three other people are being treated in hospital and authorities are tracing 161 contacts. This follows an outbreak in Equatorial Guinea in February, which is known to have infected nine people and killed seven. The WHO is investigating 20 more probable cases there. Other major outbreaks include: The virus begins abruptly with: This is often followed, three days later, by: According to the WHO, ""the appearance of patients at this phase has been described as showing 'ghost-like' drawn features, deep-set eyes, expressionless faces and extreme lethargy."" Many people go on to bleed from various parts of the body, and some die eight to nine days after first falling ill, because of extreme loss of blood and shock. African green monkeys and pigs can carry it. The Egyptian rousette fruit bat often also harbours the virus. Among humans, it spreads through bodily fluids and contact with contaminated bedding. Even after people have recovered, their blood or semen can remain infectious for many months afterwards. There are no specific treatments or a vaccine for the virus. But a range of blood products, drug and immune therapies are being developed, the WHO says. Doctors may be able to alleviate the symptoms by giving hospital patients plenty of fluids and using transfusions to replace lost blood. People in Africa should avoid eating or handling bushmeat, according to Gavi, an international health organisation. People should also avoid contact with pigs in areas with an outbreak, says the WHO. Men who have had the virus should use condoms for a year after the onset of symptoms or until their semen tests negative for the virus twice. Those who bury people who have died from the virus should also avoid touching the body. ",505,health,2023-03-23T11:18:43.000Z,https://www.bbc.com/news/health-62206270
Candida auris: What is the deadly fungus sweeping through US hospitals?," The drug-resistant fungus Candida auris (C. auris) was only discovered some 15 years ago but is already one of the world's most feared hospital microbes. If it gets inside the body, the yeast-type fungus can affect the bloodstream, the nervous system and several internal organs. The World Health Organization (WHO) estimates that its mortality rate ranges from 30% to 53% of patients affected by an invasive infection. What is more worrisome is that the fungus has proven to be resistant to the most common types of antifungal drugs. Some strains are resistant to all of the medicines we have, says BBC's health correspondent James Gallagher. According to the US Centers for Disease Control and Prevention (CDC), there have been outbreaks in more than 30 countries. A 2020 review from case reports from those nations found almost 4,750 cases globally between 2009 and 2019. The CDC said new data showed the fungus has ""spread at an alarming rate in US healthcare facilities"" in 2020 and 2021. Clinical cases in the country trebled - from 476 in 2019 to 1,471 in 2021. Also, a 2019 study by an international team of researchers suggested that rising temperatures linked to climate change may have played a role in the rising number of Candida auris infections. Here is everything you need to know about this deadly superbug. Candida auris (C. auris) is a yeast, a family of fungus which contains species pretty helpful to humans in activities such as bread-making and beer-brewing, but which also features species that cause infections in humans. One example is the very common Candida albicans, which causes thrush but also may trigger more severe infections. C. auris was first discovered in the ear canal of a patient at the Tokyo Metropolitan Geriatric Hospital in 2009, which inspired its name (auris is Latin for ear). Most of the time, Candida yeasts live on our skin without causing problems, but they can cause infections if we are unwell or they get into the wrong place, like the bloodstream or the lungs. C. auris most frequently causes bloodstream infections, but it can also affect the respiratory system, the central nervous system and internal organs, as well as the skin. These infections are usually quite serious. The fungus is often resistant to the usual drugs, which makes infections difficult to treat. ""The biggest problem with this fungus is its resistance to the drugs we have,"" said Dr Tina Joshi, associate professor in Molecular Biology at the University of Plymouth, in the UK. ""But another issue is that identifying a C. auris infection is quite difficult and it can easily be mistaken for other fungi, leading to the wrong treatment."" This means that the patient might be ill for longer, or get worse before accessing the appropriate treatment. Transmission is mainly through contaminated surfaces in hospitals. It sticks to intravenous lines and blood pressure cuffs. It's really hard to clean off, according to Dr Neil Stone, leading fungal expert at the Hospital for Tropical Diseases, University College London. The solution is often to close off entire wards. ""It is the most worrying fungi and we ignore it at our peril,"" Dr Stone said. ""It could shut down entire healthcare systems."" In a statement issued on 20 March, the CDC said new data showed that the fungus has ""spread at an alarming rate"" in the US. It is unlikely that you will pick up a C. auris infection going about your daily life. However, the risk is higher if you are in a hospital for a long time or if you are in a nursing home, and patients who are in intensive care are much more likely to get a C. auris infection, according to the CDC. The risk of picking up an infection is also higher if you have been on antibiotics a lot, because the drugs also destroy good bacteria that can stop C. auris getting in. Resistance to the common antifungal drugs, like fluconazole, has been seen in the majority of C. auris strains. This means that these drugs do not work on C. auris. Because of this, less common antifungal drugs have been used to treat infections, but C. auris has now developed resistance to these, too. DNA evidence shows that the antifungal resistance genes in C. auris are very similar to those found in the very common C. albicans. This suggests that the resistance genes may have passed from one species to the other. A 2019 study, published by the journal mBio from the American Society for Microbiology, suggested that the reason C. auris infections have become so common may be because this species has been forced to live at higher temperatures because of climate change. Most fungi prefer the cooler temperatures found in soil. But, as global temperatures have risen, C. auris has been forced to adapt to higher temperatures. This may have made it easier for the fungus to thrive in the human body, which is warm at 36C to 37C. A better understanding of who is most at risk of contracting a C. auris infection is the first step towards reducing the number of infections. ""We are behind the curve in what concerns the study of fungi,"" Dr Joshi said. ""I am not surprised at all we are now having to catch-up with it."" Healthcare professionals need to know that people who spend long periods of time in hospitals or nursing homes or those who have a weakened immune system are at higher risk. Not all hospitals identify C. auris in the same way. They are sometimes mistaken for other fungal infections, like thrush, and the wrong treatment is given. Improving diagnosis will help to identify patients with C. auris earlier, which will mean that the right treatment is given - preventing the spread of infection to other patients. But above all, infection prevention efforts need to be improved, said Dr Joshi. ""The main measure is infection prevention and control, because we have already seen how difficult it is to tackle what it does to patients."" ""Hospitals need to be on top of disinfecting and cleaning."" Not quite. In its first-ever list of fungal ""priority pathogens"", published last October, the WHO named no less than 19 fungi that represent a great threat to public health. C. auris was one of four fungi to appear in the ""critical priority"" group, being described by the WHO as ""intrinsically resistant to most available antifungal medicines"". This article has been adapted from material produced by Lena Ciric and James Gallagher. ",1088,world,2023-03-23T17:37:26.000Z,https://www.bbc.com/news/world-us-canada-65055878
Abortion pills explained in 60 seconds, ,1088,world,2023-03-23T17:37:26.000Z,https://www.bbc.com/news/world-us-canada-65047194
More people could have hidden bowel condition," Many people may be suffering from an undiagnosed and misunderstood bowel condition, according to the charity Guts UK. Microscopic colitis is an inflammation of the large bowel and causes frequent watery diarrhoea, stomach pain, faecal incontinence, fatigue and weight loss. About 17,000 people are diagnosed each year in the UK, but experts say the real number is likely to be higher. Some standard tests for inflammatory bowel conditions do not spot it. But despite misdiagnoses, cases have risen in the UK in recent years. Victoria Rennison, 33, from South London, was diagnosed with microscopic colitis last year, after more than a decade of symptoms. She saw a number of specialists but was told she had irritable bowel syndrome and ""was left to get on with it"". When the condition was at its worst she would spend the entire day and many nights on the toilet, or running urgently to the bathroom. ""The diarrhoea would come on suddenly and would be profuse and watery and the pain was like intense cramps,"" said Victoria. ""There were even times my infant son had to sit on a bouncer in the bathroom with me for hours."" She told BBC News: ""I used to be sociable and outgoing but I found it harder and harder to go out. ""I didn't want to leave the house. I had to make a map of every toilet to do so."" Victoria was finally diagnosed after a gut specialist did a colonoscopy (camera test of her bowel) and - crucially - took biopsy samples of the inflamed bowel. On previous visits to doctors she had had colonoscopies, but no biopsy samples had been taken and the condition - which can be seen clearly when samples are put under a microscope - was missed. She says it was a huge relief to get a diagnosis and be given treatment. ""It was not possible to keep living like that with a small child. I feel like I've finally regained some semblance of normality."" Julie Harrington, CEO of Guts UK, said it was crucial to provide training for healthcare providers, and continue to raise awareness, and invest in research. She added: ""It is terribly sad that thousands of people are suffering with the debilitating symptoms of microscopic colitis. ""Most people with the condition can be easily treated with a course of gut-specific steroids or with symptom-relieving medicines, but getting a diagnosis is the first, essential step."" Prof Chris Probert, at the University of Liverpool, said: ""It is not clear why cases of the condition are on the increase, but it is likely to be due to a mixture of increased awareness of symptoms leading to more diagnoses, and environmental factors. ""The good news is that effective treatments are available, so people experiencing symptoms could benefit enormously by talking with their GP."" ",469,health,2023-04-16T23:11:04.000Z,https://www.bbc.com/news/health-65276600
Gel nails: Investigation launched into gel polish allergic reactions," The government is investigating reports that growing numbers of people are developing life-changing allergies to some gel nail products. Dermatologists say they are treating people for allergic reactions to acrylic and gel nails ""most weeks"". Dr Deirdre Buckley of the British Association of Dermatologists urged people to cut down on gel nail use and stick to ""old-fashioned"" polishes. She is now urging people to stop using DIY home kits to treat their nails. Some people have reported nails loosening or falling off, skin rashes or, in rarer cases, breathing difficulties, she said. On Friday, the government's Office for Product Safety and Standards confirmed it was investigating and said the first point of contact for anyone developing an allergy after using a polish is their local trading standards department. In a statement it said: ""All cosmetics made available in the UK must comply with strict safety laws. This includes a list of ingredients to enable consumers with allergies to identify products that may be unsuitable for them."" Although most gel polish manicures are safe and result in no problems, the British Association of Dermatologists is warning that the methacrylate chemicals - found in gel and acrylic nails - can cause allergic reactions in some people. It often occurs when gels and polishes are applied at home, or by untrained technicians. Dr Buckley - who co-authored a report about the issue in 2018 - told the BBC it was growing into ""a very serious and common problem"". ""We're seeing it more and more because more people are buying DIY kits, developing an allergy and then going to a salon, and the allergy gets worse."" She said in ""an ideal situation"", people would stop using gel nail polish and go back to old fashioned nail polishes, ""which are much less sensitising"". ""If people are determined to continue with acrylate nail products, they should get them done professionally,"" she added. Gel polish treatments have spiked in popularity over recent years because the polish is long-lasting. But unlike other nail polishes, gel varnish needs to be ""cured"" under a UV light to dry. However, the UV lamps that are purchased to dry the polish do not work with every type of gel. If a lamp is not at least 36 watts or the correct wavelength, the acrylates - a group of chemicals used to bond the gel - do not dry properly, penetrating the nail bed and surrounding skin, causing irritation and allergies. The allergies can leave sufferers unable to have medical treatments like white dental fillings, joint replacement surgery and some diabetes medications. This is because once a person is sensitised, the body will no longer tolerate anything containing acrylates. Dr Buckley said she saw one case where a woman had blistering over her hands and had to have several weeks off work. ""Another lady was doing home kits that she purchased herself. People don't realize they're going to become sensitized to something which has huge implications that have nothing to do with nails,"" she added. Lisa Prince started having problems when she was training to be a nail technician. She developed rashes and swelling all over her face, neck and body. ""We were taught nothing about chemical composition of the products we were using. My tutor just told me to wear gloves."" After tests, she was told she was allergic to acrylates. ""They told me I was allergic to acrylates and would have to let my dentist know because it would affect that,"" she said. ""And I would no longer be able to have joint replacements."" She said she was left in shock, saying: ""It's a scary thought. I've got really bad legs and hips. I know that some point I'm going to need surgery."" There are many other stories like Lisa's on social media. Nail technician Suzanne Clayton set up a group on Facebook when some of her clients started reacting to their gel manicures. ""I started the group so that nail techs had a place to talk about the problems we were seeing. Three days later, there was 700 people in the group. And I was like, what's going on? It was just crazy. And it's just exploded since then. It just keeps growing and growing and growing"". Four years on, the group now has in excess of 37,000 members, with reports of allergies from more than 100 countries. The first gel nail products were created in 2009 by the American firm Gelish. Their CEO Danny Hill says this surge in allergies is concerning. ""We try so hard to do all the things right - training, labelling, certification of the chemicals that we use.  Our products are EU compliant, and also US compliant. With internet sales, products are from countries that do not comply to those strict regulations, and can cause severe irritation to the skin."" ""We've sold close to 100-million bottles of gel polish around the world. And yes, there are cases when we do have some breakouts or allergies. But the numbers are very low."" Some nail technicians have also said the reactions are giving some in the industry cause for concern. Formulations of gel polishes do differ; some are more problematic than others. The founder of the Federation of Nail Professionals, Marian Newman, says gel manicures are safe, if you ask the right questions. She has seen ""lots"" of allergic reactions affecting customers and nail technicians, she said. She is also urging people to ditch their DIY kits. She told BBC News: ""People that buy DIY kits and do gel polish nails at home, please don't. What should be on the labels is that these products should be used by a professional only. ""Choose your nail professional wisely by their level of education, training and qualifications. Don't be shy to ask. They won't mind. And make sure they're using a range of products that have been made in the in Europe or in America. As long as you understand what to look for, it is safe."" She added: ""One of the most recognized allergens is an ingredient names Hema. To be safer find someone who uses a brand which is Hema-free, and there are plenty of them now. And, if possible, hypoallergenic."" If you have experienced adverse effects to gel nail polish, you can get in touch by emailing haveyoursay@bbc.co.uk. Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways: If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. ",1123,uk,2023-04-14T12:45:22.000Z,https://www.bbc.com/news/uk-65273991
Singing strikers on the junior doctors' picket lines, ,1123,uk,2023-04-14T12:45:22.000Z,https://www.bbc.com/news/uk-65244747
Rob Burrow receives ‘Points of Light’ award from Rishi Sunak, ,1123,uk,2023-04-14T12:45:22.000Z,https://www.bbc.com/news/uk-64876195
Boy recreates his gran's 1955 photos to help her with Alzheimer's, ,1123,uk,2023-04-14T12:45:22.000Z,https://www.bbc.com/news/uk-england-london-64660582
Tory v Tory: Badenoch and Nokes in menopause debate, ,1123,uk,2023-04-14T12:45:22.000Z,https://www.bbc.com/news/uk-politics-64814500
First toddler receives life-saving gene therapy on NHS, ,1123,health,2023-04-14T12:45:22.000Z,https://www.bbc.com/news/health-64643769
"Cambridge University saw my son as a problem, says bereaved mum"," A bereaved mother said she believed Cambridge University wanted to move the ""problem"" on after her son developed mental health issues. Jo Ndisang said her son Jared was not given the option to take a break when he became unwell in his third year. He died a year later in 2019, aged 21, and his mother said universities should ""respond in a compassionate way to those who are struggling"". The university said ""nothing is more important"" than safety and wellbeing. An inquest this month found Mr Ndisang's death ""was caused by sudden cardiac death of undetermined cause"", leaving his mother with remaining questions. Ms Ndisang, from London, and is part of the Learn Network of bereaved families aiming to prevent future deaths. On Tuesday, she and other members are due to hand in a petition, signed by more than 128,000 people, to Downing Street, calling for the creation of a statutory duty of care for students in higher education. In March 2018, Ms Ndisang said she noticed her son, a natural sciences student at Christ's College, was not himself. When he went back to university for his exams, she said she would ring him each morning and night. But towards the end of May, he became very unwell and Ms Ndisang said she came to take him home. She said after this the university organised for her son to see a psychiatrist and had a meeting with his tutor, where Mr Ndisang asked if he could intermit, a term used for a break in studies. ""But it wasn't an option and they strongly encouraged Jared to graduate,"" she said, with her son being given an unclassified degree. ""That was how it went and that's not what Jared wanted. It was his dream to go to Cambridge and he'd worked so hard. And as you can imagine it just seemed to exacerbate the problem. ""So I spent the next months just convincing Jared 'your path's changed, it's not a problem, if you want to go back to university later, you can do that'. However, I think Jared just couldn't get past it."" Mrs Ndisang said ""no reason was given"" as to why intermission was refused ""but it was very clear intermitting was not an option"". ""I got the feeling like they wanted to move the 'problem' on,"" she said. She said she believed her son had five sessions of counselling at university. In 2021, the university's mental health services were found to be ""ineffective"", ""untargeted"" and ""unsustainable"" by a review it commissioned, despite being one ""of the biggest spenders on student mental health and wellbeing support in the sector"". Ms Ndisang believes that ""a student's mental health should be considered at every decision made, along their student journey"". Asked what she would like Cambridge to learn from her son's case, she said: ""Each student death has valuable lessons for higher education leaders. ""Each life is unique and each story is different but there is learning and we must insist on learning. ""We can't stop mental-ill health and we can't stop life events which impact on us all. But we can control our own actions and respond in a compassionate way to those who are struggling. ""There needs to be mechanisms and systems in place. There's an obvious problem. Over 100 students in higher education die each year and we just want to know what are our higher education leaders doing?"" Last year six Cambridge University students died by suicide or suspected suicide between March and September. In response to Ms Ndisang's comments, Cambridge's head of student support, Natalie Acton, said: ""Jared is remembered as an active and caring member of our community and our thoughts remain with his family and friends. ""Nothing is more important than the safety and wellbeing of our students and we have recently launched a new student mental health and wellbeing plan which includes swifter access to counselling, increased capacity in our support services and our Reach Out campaign to ensure students know where to find help. ""Like all universities we are exploring the best way to work with trusted contacts for each student. This process must strike a balance between protecting the privacy of our students and ensuring they have the right support."" A Department for Education spokeswoman said: ""We expect all universities to take active steps to prevent suicides. We are working closely with charities and the sector to promote and fund effective mental health support such as the free Student Space online service. ""We are committed to the wellbeing of students and our first ever student support champion, Edward Peck, has been speaking to bereaved parents to understand where further improvements can be made."" Find BBC News: East of England on Facebook, Instagram and Twitter. If you have a story suggestion email eastofenglandnews@bbc.co.uk ",799,uk,2023-04-24T05:19:37.000Z,https://www.bbc.com/news/uk-england-cambridgeshire-65311284
"Child Trust Funds: Millions of pounds stuck in 80,000 accounts - report"," Tens of millions of pounds belonging to about 80,000 young people without capacity to make financial decisions could be locked in trust funds, a report suggests. Those families must go through court to access the savings when accounts mature - a process which can take months and cost hundreds of pounds. Only 15 accounts were accessed this way in 2021. The government says it is unable to share more recent figures. It says it is trying to speed up cases. One mum told BBC News she wishes she had never gone through the ""hugely stressful"" process, and has advised others against it. Michele Creed's dining room table is covered in documents, as she takes me through the year-long process of accessing her daughter Alana's savings account. ""I just can't believe I've had to do all this just to access the birthday money, Christmas money and other savings we've been putting away for her,"" she says. Like the millions of others born between 2002 and 2011, Alana was given between £250 and £500 through the then-Labour government's Child Trust Fund scheme. Families could then add their own contributions to help the savings pot grow. Alana now has £7,500 in her account. The 19-year-old has severe learning disabilities and lacks the capacity to make financial decisions. So, instead of being able to withdraw the money when she turned 18 like most of her peers, her family have had to spend nearly £750 going through the Court of Protection. Michele says it was so complicated she had to go through the court process twice - costing £371 in fees each time - to make sure both she and her husband could access her daughter's savings. It took a year in total. ""It's so frustrating. Her older sister was just able to get her money without a problem, but with Alana, there was this huge block that we had to fight to get past,"" Michele says. Michele is one of the few parents who has managed to withdraw her daughter's money through the Court of Protection. Ministry of Justice (MoJ) figures show only 15 accounts were accessed through the court process in 2021. Michele wishes she ""had never started"" the ""long, bureaucratic and expensive"" process to get Alana her money, and advises other families who may be about to go to court to think twice. ""If you can leave the money where it is, and hopefully things will change one day, I would do that because it changes everything."" When a parent or carer is granted access to their child's savings, the Court of Protection makes them a deputy of the child's financial affairs. This means Michele now has a lifelong legal duty to account for every penny she spends of her daughter's money. She says the ongoing scrutiny feels like a ""slur"" on her character, pointing to her pile of receipts and spreadsheets, which are evidence of how she is spending Alana's benefits and savings. ""For many years I have been trusted to manage Alana's disability benefits as her appointee. But now, because I have had to become a deputy, I'm not trusted to manage her money,"" she says. Alana loves going to Caffe Nero, so Michele sometimes spends £100 a month on going for coffees with her. ""It's her favourite thing to do, and now I feel like I've got to justify it."" A report by Renaissance Legal, a firm that supports families through the process, seen exclusively by BBC News, suggests there are more than 80,000 accounts that cannot be accessed without going through the Court of Protection. By 2029, the year in which all of these accounts will have matured, there could be up to £210m locked away in Child Trust Funds that families have been unable to access. Philip Warford, the firm's managing director, says in some cases young people have £75,000 worth of savings effectively locked away. ""Many of [these] families are fighting on all fronts, for the right education for their child, for the right amount in benefits, for better healthcare, and now they are fighting to get their own money back,"" he says. ""The financial risk posed by these families is zero - it's their money in the first place."" Laura Williams has been adding money to her 17-year-old son's account since he was born. But she has decided not to apply to access Joel's savings of £6,000 because she doesn't want to face the ""ordeal"" of the court case and becoming a deputy. Joel has Malan Syndrome, a rare chromosomal condition, and does not have capacity to make any decisions about his finances. Laura transferred his Child Trust Fund into a Junior ISA several years ago, but the same rules around accessing the money apply. ""It's so unfair. Just because my child has a disability, he is going to be the one to suffer,"" she says. Lord Blunkett told the BBC that ""mistakes were made"" by the Labour government that set up Child Trust Funds. He says he and his colleagues did not foresee how the Mental Capacity Act would make it difficult for families to access the money. ""But now we need to get a bit of common sense into the issue,"" he adds. ""These families are trusted to handle their children's benefits - government money - by the Department of Work and Pensions. They can be trusted with their own savings."" The Ministry of Justice (MoJ) has previously considered proposals to change the process so families would not have to go to court. But in February, after a year long consultation, it decided to keep the process as it is, in order to ""protect against fraud and abuse"". The MoJ says it is simplifying the system to speed up the process. It added that most families who apply would get their fees waived but for some, if the account has more than £3,000, then it would be decided on a case-by-case basis. When Michele went through the process last year, she was told she would have to pay the court fees. Surrounded by her pile of receipts, she says becoming Alana's deputy has been hugely detrimental to their lives. ""Alana's savings were supposed to be something positive, but instead, what's come out of it is a life of feeling like we are being watched by Big Brother."" ",1054,education,2023-04-19T23:56:00.000Z,https://www.bbc.com/news/education-65304648
University student complaints hit record high in England and Wales for fourth successive year," The number of student complaints about university courses in England and Wales reached a record high for a fourth year running, in 2022. The Office of the Independent Adjudicator (OIA) received 2,850 complaints - 3% more than in 2021 - and £1,050,114 was awarded in compensation. There are around 2.5 million students in England and Wales, and Universities UK said most had positive experiences. Just under a quarter of the 2022 complaints related to the pandemic. That compared with more than a third of those received in 2021, although Covid still appears to be having an impact. The number of student complaints about academic appeals, including grades, made up 38% of the total - up from 29% in 2021. The rise comes after universities ended policies that protected students' grades from Covid disruption. ""No detriment"" or ""safety net"" policies introduced in 2020-21 often meant students' grades were based on their performance up until the pandemic. There were fewer appeals while they were in place, according to the OIA report. But many institutions ended them in 2021-22. Complaints about service issues, such as teaching, also represented 38% - although this was down from 45% in 2021. Lydia Pennell, 22, left Manchester Metropolitan University after her first year of a fashion design course, which she began in September 2020. She told the BBC that most of the teaching was online, so she missed out on time using the facilities. ""I didn't make a single garment during my first year. I didn't know how to sew, or how to use any of the machines in uni,"" she said. In one online workshop, she said students were asked to use wine bottles instead of mannequins, and dress them using paper and masking tape, rather than fabric. Miss Pennell complained to the OIA last year, having already complained to the university. None of the complaints were upheld. She said she was frustrated about the prospect of paying back her tuition fee loan for that year. ""It's disappointing to throw that much money away for an outcome that doesn't exist at all,"" she said. Manchester Metropolitan University said teaching took place online throughout national lockdowns, and in-person sessions were available when restrictions were not in place. A spokesman said it provided ""a wide range of practical support for students to work from home"", which included sewing machines for second and third-year fashion students, as well as ""mini mannequins"". Miss Pennell is among students who are seeking compensation from universities through the Student Group Claim over disruption to their education during Covid. Ryan Dunleavy of Harcus Parker, one of the law firms representing them, said: ""Some have now left university, feeling thoroughly disappointed about the subpar service they received, which in no way reflected what they had been promised by their universities. ""Those who are still on courses at their universities tend to feed back to us that how they are being taught is still not up to the standard that they were promised."" A quarter of complaints to the OIA in 2022 were classed as ""justified"" or ""partly justified"", or were settled in favour of the student. A group of more than 400 students received £640,000 in compensation. Felicity Mitchell, independent adjudicator at the OIA, said 2022 was ""another difficult year for students and providers"". ""We are seeing increasing levels of distress among students who are struggling to cope, and this is a major concern,"" she said. ""At the same time, the pressures on providers make it more difficult for them to support students effectively."" Universities will face ""soaring demand"" for places in the coming years, according to admissions service Ucas. The number of applicants could grow by 30% between 2022 and 2030, it said - reaching about one million by the start of the next decade. Strike action over pay, working conditions and pensions has been adding to pressure on universities in recent years. The OIA said only a ""small number of complaints"" related to industrial action last year. However, there has been more action this year, with university staff walking out again in February and March. A marking boycott has now started at more than 140 institutions, and further strike dates could be announced. A spokeswoman for Universities UK, which represents 140 institutions, said the OIA report helped universities know ""how and where to improve"". She said most students had positive experiences, but that some dissatisfaction was ""inevitable"". ",734,education,2023-04-20T10:39:58.000Z,https://www.bbc.com/news/education-65324664
Thousands of children sharing beds due to overcrowding," More than two million children in England are living in overcrowded accommodation with little or no personal space, while some 300,000 share beds with family members, new analysis suggests. The BBC has spoken to two families struggling to cope because they do not have enough space. On the third floor of a large block of flats, Deni Reid squeezes into a small corner to practise her keyboard. Sitting about a foot away, her mother listens intently, proud not just of her daughter's musical talents, but also of her ability to overcome adversity. ""She's nearly 10 and she's never had her own bedroom,"" says Joanna Szablewska. ""She's always been sharing a bed with me."" The family pay £860 a month for what their local council deems to be a one-bedroom flat. In reality, it is a shower room, a tiny kitchen/sitting area and a room with a double bed ""about the same size as a prison cell"", says Joanna. They were told they would only be here for eight weeks but it has been 13 months. ""We deserve to have at least one single bed each and one wardrobe,"" says the 36-year-old administrator. ""She [Deni] would love to have a desk to do her homework, is that so much to ask for?"" In a letter to the council, pleading for a larger property, Deni wrote: ""I've been homeless my whole life. I deserve my own room, space and bed."" New National Housing Federation (NHF) analysis, published on Wednesday, suggests: Joanna and her daughter were forced to seek council help when private, rented accommodation became too expensive. Joanna had never been able to afford a two-bed property, but, with rents soaring, now struggles to afford a one-bed flat. They are currently one of 56 homeless families living in Brimstone House, in Stratford, east London. The tower block used to house single people in studio flats but is currently being used by Newham Council to provide temporary and emergency accommodation. Joanna works from home, so her daughter has to spend whole days, especially during school holidays, sitting on the bed. ""I can't have family over. I can't have a proper Easter, I can't have Christmas. My daughter doesn't have space to play. I barely have space to work. Living here is so depressing,"" says Joanna. Under pressure from a local housing action group, Focus E15, the mayor of Newham vowed last year to move all families out of the block by next month, but recently said the deadline would not be met. The council says there has been a 26% increase in homeless households needing help over the past year. Several families have told the BBC about the cramped conditions they live in: the claustrophobic nature of the rooms, the difficulties of keeping each property tidy and the stress of living in such close proximity to partners and children. Amira, 21 months, has never had a bath; she has spent her entire life in a small room in the building, says her mother. Nearby, three-year-old Ehvie loathes showers, constantly screaming. ""Because there is no bath, I use a bucket filled with water and put some toys in there - it's the closest I can come to replicating a bath,"" says her mum, 28-year-old student, Caitlin Rosenbrand. She too shares her bed with her daughter, but ""sometimes I have to sleep on the floor because she can take up the whole bed. If I wake her to scooch her up a little bit, it can be quite difficult for her to go back to sleep, which makes everything more stressful."" Households are considered overcrowded if more than two children under the age of 10, or two teenagers of different sexes, or two adults aged 16 or over - and not in a relationship, share a room. ""Every child deserves the right to have a home that is suitable for their needs and allows them to grow as individuals,"" said NHF chief executive Kate Henderson. ""Growing up in overcrowded homes can have a devastating impact on a child's self-esteem, wellbeing, and future life chances as well as affecting family relationships and making it harder for parents to nurture their child's growth."" The biggest cause of overcrowding, says the NHF, is a chronic shortage of social housing. Ministers say they are investing £11.5bn to deliver thousands of affordable homes, but campaigners say the change is too slow. Just a 10-minute walk from Brimstone House sits a picture of England's dysfunctional housing system. Plans to regenerate the Carpenters Estate were originally announced in 2003, residents were moved out of hundreds of council flats more than a decade ago. Today, the three tower blocks that dominate the estate stand dilapidated and virtually empty, windows smashed and moss growing around them, with those regeneration plans having continually changed over the years. The latest plans, say Newham council, will see more than 2,000 homes built, in phases, over the next two decades. The council also say they will acquire 500 homes over the next three years to tackle homelessness. As well as being a keen pianist, Deni is on a scheme for talented singers run by the Royal Opera House. Her dreams are big but her mother's ambitions are more pressing: ""I want to end my homelessness circle,"" says Joanna. ""I need permanent, long-term accommodation for me and my daughter, to finally allow her to have a normal childhood."" Have you been affected by the issues raised in this story? Share your experiences by emailing haveyoursay@bbc.co.uk. Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways: If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. ",987,uk,2023-04-18T23:02:17.000Z,https://www.bbc.com/news/uk-65312086
